ID RMU,Universitate,ID Universitate,Facultate,ID Facultate,Tara,ID Tara,Localitate,ID Localitate,Domeniu studiu,ID Domeniu studiu,Specializare,ID Specializare,Tip acreditare,ID Tip acreditare,Forma invatamant,ID Forma invatamant,Ciclu de studiu,ID Ciclu de studiu,Limba predare,ID Limba predare,Durata studiu,Numar credite,An
2655,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Ştiinţe Economice,490,România,160,CLUJ-NAPOCA,4413,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2653,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Ştiinţe Economice,490,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2652,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Ştiinţe Economice,490,România,160,CLUJ-NAPOCA,4413,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2641,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2636,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2634,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Ştiinţe administrative,20,Administraţie publică,61,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2632,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2588,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Medicină Dentară,662,România,160,ARAD,717,Sănătate (Medicină Dentară - Reglementată general),81,Tehnică dentară,335,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2587,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Medicină,660,România,160,ARAD,717,Sănătate (Medicină - Reglementată general),78,Balneofiziokinetoterapie şi recuperare,334,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2584,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Medicină,660,România,160,ARAD,717,Sănătate (Medicină - Reglementată sectorial),77,Medicină,327,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Franceză,3,6,360,2020
2583,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Medicină Dentară,662,România,160,ARAD,717,Sănătate (Medicină Dentară - Reglementată sectorial),79,Medicină dentară,328,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,6,360,2020
2582,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Medicină,660,România,160,ARAD,717,Sănătate (Medicină - Reglementată sectorial),77,Medicină,327,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,6,360,2020
2560,"Universitatea de Vest ""Vasile Goldiş"" din Arad",70,Facultatea de Ştiinţe Juridice,473,România,160,ARAD,717,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2559,Institutul Teologic Baptist din Bucureşti,69,Facultatea de Teologie,472,România,160,BUCUREŞTI,13755,Teologie,14,Teologie baptistă pastorală,358,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,4,240,2020
2558,Institutul Teologic Baptist din Bucureşti,69,Facultatea de Teologie,472,România,160,BUCUREŞTI,13755,Teologie,14,Teologie baptistă pastorală,358,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2555,"Universitatea ""Artifex"" din Bucureşti",67,Facultatea de Management-Marketing,470,România,160,BUCUREŞTI,13755,Marketing,31,Marketing,98,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2554,"Universitatea ""Artifex"" din Bucureşti",67,Facultatea de Management-Marketing,470,România,160,BUCUREŞTI,13755,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2553,"Universitatea ""Artifex"" din Bucureşti",67,Facultatea de Management-Marketing,470,România,160,BUCUREŞTI,13755,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2552,"Universitatea ""Artifex"" din Bucureşti",67,Facultatea de Finanţe şi Contabilitate,469,România,160,BUCUREŞTI,13755,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2551,"Universitatea ""Artifex"" din Bucureşti",67,Facultatea de Finanţe şi Contabilitate,469,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2550,"Universitatea ""Athenaeum"" din Bucureşti",66,Facultatea de Administraţie Publică,468,România,160,BUCUREŞTI,13755,Ştiinţe administrative,20,Administraţie publică,61,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2548,"Universitatea ""Athenaeum"" din Bucureşti",66,Facultatea de Ştiinţe Economice,467,România,160,BUCUREŞTI,13755,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2547,"Universitatea ""Athenaeum"" din Bucureşti",66,Facultatea de Ştiinţe Economice,467,România,160,BUCUREŞTI,13755,Administrarea afacerilor,26,Administrarea afacerilor,82,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2535,Universitatea Ecologică din Bucureşti,64,Facultatea de Ştiinţele Comunicării,464,România,160,BUCUREŞTI,13755,Ştiinţe ale comunicării,21,Comunicare şi relaţii publice,67,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2534,Universitatea Ecologică din Bucureşti,64,Facultatea de Psihologie,463,România,160,BUCUREŞTI,13755,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2533,Universitatea Ecologică din Bucureşti,64,Facultatea de Ecologie şi Protecţia Mediului,462,România,160,BUCUREŞTI,13755,Ştiinţa mediului,8,Ecologie şi protecţia mediului,24,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2531,Universitatea Ecologică din Bucureşti,64,Facultatea de Management Financiar,461,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
2529,Universitatea Ecologică din Bucureşti,64,Facultatea de Management Financiar,461,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2528,Universitatea Ecologică din Bucureşti,64,Facultatea de Inginerie Managerială,460,România,160,BUCUREŞTI,13755,Inginerie şi management,66,Inginerie economică industrială,279,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2526,Universitatea Ecologică din Bucureşti,64,Facultatea de Educaţie Fizică şi Sport,459,România,160,BUCUREŞTI,13755,Kinetoterapie,76,Kinetoterapie şi motricitate specială,137,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2525,Universitatea Ecologică din Bucureşti,64,Facultatea de Educaţie Fizică şi Sport,459,România,160,BUCUREŞTI,13755,Educaţie fizică şi sport,38,Educaţie fizică şi sportivă,135,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2523,Universitatea Ecologică din Bucureşti,64,Facultatea de Drept,458,România,160,BUCUREŞTI,13755,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2521,Universitatea Ecologică din Bucureşti,64,Facultatea de Drept,458,România,160,BUCUREŞTI,13755,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2520,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Management Agroturistic din Buzău,457,România,160,BUZĂU,3452,Inginerie şi management în agricultură şi dezvoltare rurală,83,Inginerie şi management în alimentaţia publică şi agroturism,287,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2517,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Controlul şi Expertiza Produselor Alimentare,454,România,160,BUCUREŞTI,13755,Ingineria produselor alimentare,58,Controlul şi expertiza produselor alimentare,238,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2516,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Controlul şi Expertiza Produselor Alimentare,454,România,160,BUCUREŞTI,13755,Ingineria produselor alimentare,58,Controlul şi expertiza produselor alimentare,238,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2515,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Drept,453,România,160,BUCUREŞTI,13755,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2514,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Drept,453,România,160,BUCUREŞTI,13755,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2509,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Management Agroturistic,448,România,160,BUCUREŞTI,13755,Inginerie şi management în agricultură şi dezvoltare rurală,83,Inginerie şi management în alimentaţia publică şi agroturism,287,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2508,"Universitatea ""Bioterra"" din Bucureşti",63,Facultatea de Management Agroturistic,448,România,160,BUCUREŞTI,13755,Inginerie şi management în agricultură şi dezvoltare rurală,83,Inginerie şi management în alimentaţia publică şi agroturism,287,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2507,"Universitatea ""Spiru Haret"" din Bucureşti",62,Facultatea de Medicină Veterinară,447,România,160,BUCUREŞTI,13755,Medicină veterinară,72,Medicină veterinară,326,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,6,360,2020
2506,"Universitatea ""Spiru Haret"" din Bucureşti",62,Facultatea de Educaţie Fizică şi Sport,446,România,160,BUCUREŞTI,13755,Kinetoterapie,76,Kinetoterapie şi motricitate specială,137,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2505,"Universitatea ""Spiru Haret"" din Bucureşti",62,Facultatea de Educaţie Fizică şi Sport,446,România,160,BUCUREŞTI,13755,Educaţie fizică şi sport,38,Educaţie fizică şi sportivă,135,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2504,"Universitatea ""Spiru Haret"" din Bucureşti",62,Facultatea de Arhitectură,445,România,160,BUCUREŞTI,13755,Arhitectură,36,Arhitectură,125,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,6,360,2020
2487,"Universitatea ""Spiru Haret"" din Bucureşti",62,"Facultatea de Ştiinţe Economice, Câmpulung",440,România,160,CÂMPULUNG,1001,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2468,"Universitatea ""Spiru Haret"" din Bucureşti",62,"Facultatea de Psihologie şi Ştiinţele Educaţiei, Braşov",433,România,160,BRAŞOV,3143,Ştiinţe ale educaţiei,22,Pedagogie,70,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2467,"Universitatea ""Spiru Haret"" din Bucureşti",62,"Facultatea de Psihologie şi Ştiinţele Educaţiei, Braşov",433,România,160,BRAŞOV,3143,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2466,"Universitatea ""Spiru Haret"" din Bucureşti",62,Facultatea de Psihologie şi Ştiinţele Educaţiei,432,România,160,BUCUREŞTI,13755,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2439,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Exacte şi Inginereşti,623,România,160,BUCUREŞTI,13755,Ingineria sistemelor,65,Automatică şi informatică aplicată,276,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2437,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Arte,421,România,160,BUCUREŞTI,13755,Cinematografie şi media,33,"Cinematografie, fotografie, media (Regie de film şi TV, Imagine de film şi TV)",497,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2436,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Arte,421,România,160,BUCUREŞTI,13755,Teatru şi artele spectacolului,32,Artele spectacolului (actorie),463,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2435,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Management,30,Management,96,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2434,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2433,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Economie şi afaceri internaţionale,29,Afaceri internaţionale,94,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2432,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Economie şi afaceri internaţionale,29,Afaceri internaţionale,94,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2431,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2430,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2429,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2428,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2427,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2426,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Economice,420,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2418,"Universitatea ""Hyperion"" din Bucureşti",61,"Facultatea de Ştiinţe Sociale, Umaniste şi ale Naturii",624,România,160,BUCUREŞTI,13755,Ştiinţe politice,18,Ştiinţe politice,58,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2415,"Universitatea ""Hyperion"" din Bucureşti",61,"Facultatea de Ştiinţe Sociale, Umaniste şi ale Naturii",624,România,160,BUCUREŞTI,13755,Limbă şi literatură,10,Limbă şi literatură română - Limbă şi literatură modernă,341,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română/Engleză,10,3,180,2020
2414,"Universitatea ""Hyperion"" din Bucureşti",61,"Facultatea de Ştiinţe Sociale, Umaniste şi ale Naturii",624,România,160,BUCUREŞTI,13755,Istorie,12,Istorie,36,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2413,"Universitatea ""Hyperion"" din Bucureşti",61,"Facultatea de Ştiinţe Sociale, Umaniste şi ale Naturii",624,România,160,BUCUREŞTI,13755,Geografie,6,Geografie,16,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2412,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Exacte şi Inginereşti,623,România,160,BUCUREŞTI,13755,Fizică,2,Fizică,4,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2411,"Universitatea ""Hyperion"" din Bucureşti",61,Facultatea de Ştiinţe Exacte şi Inginereşti,623,România,160,BUCUREŞTI,13755,Informatică,4,Informatică,12,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2410,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Studii Economice Europene,411,România,160,BUCUREŞTI,13755,Economie şi afaceri internaţionale,29,Economie şi afaceri internaţionale,95,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2409,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Relaţii Comerciale şi Financiar - Bancare Interne şi Internaţionale,410,România,160,BUCUREŞTI,13755,Economie şi afaceri internaţionale,29,Afaceri internaţionale,94,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
2408,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Relaţii Comerciale şi Financiar - Bancare Interne şi Internaţionale,410,România,160,BUCUREŞTI,13755,Economie şi afaceri internaţionale,29,Afaceri internaţionale,94,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2407,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Relaţii Comerciale şi Financiar - Bancare Interne şi Internaţionale,410,România,160,BUCUREŞTI,13755,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2405,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Relaţii Comerciale şi Financiar - Bancare Interne şi Internaţionale,410,România,160,BUCUREŞTI,13755,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2404,Universitatea Româno-Americană din Bucureşti,60,Facultatea de Management-Marketing,409,România,160,BUCUREŞTI,13755,Marketing,31,Marketing,98,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
