ID RMU,Nume,Domeniu studiu,ID Domeniu studiu,Ramura stiinta,Domeniu fundamental,Ciclu de studii,ID Ciclu de studii,An
1910,Controlul calităţii mediului ambiant,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1911,Managementul mediului şi energie durabilă/ Environmental management and sustainable energy,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1912,Ingineria şi managementul factorilor de mediu,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1913,Evaluare și dezvoltare imobiliară,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1914,Materiale şi produse performante pentru construcţii,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1915,Reabilitarea şi creşterea siguranţei construcţiilor,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1916,Infrastructuri moderne pentru transporturi,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1917,Management şi tehnologii speciale în construcţii,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1918,Evaluare şi administrare imobiliară,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1919,Inginerie hidrotehnică,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1920,"Modernizarea sistemelor hidrotehnice, hidroameliorative şi hidroedilitare",Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1921,Instalaţii pentru construcţii,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
1922,Managementul şi tehnologia producţiei,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1923,Concepţia şi fabricaţia asistată de calculator,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1924,Sisteme micromecanice,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1925,Inginerie şi management în fabricaţia mecanică,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1926,Dezvoltări în proiectarea produselor de încălţăminte şi marochinărie,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1927,Design industrial textil,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1928,Proiectarea şi modelarea îmbrăcămintei,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1929,Tehnologii performante de tricotare,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1930,Sisteme inovative de producţie în confecţii,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1931,Textile avansate,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1932,Asigurarea calităţii în domeniul textile – pielărie,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1933,Mecanica fluidelor aplicată,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1934,Diagnoze şi expertize tehnice în ingineria mecanică,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1935,"Maşini termice, frigotehnie şi climatizare",Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1936,Tehnici nepoluante în industria agroalimentară,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1937,Sisteme industriale pentru tehnologii moderne,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1938,Sisteme de transport pe calea ferată,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1939,Reţele de comunicaţii,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1940,Sisteme electronice inteligente şi informatică industrială,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1941,Proiectarea circuitelor VLSI avansate,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1942,Sisteme avansate în electronica aplicată,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1943,Tehnici moderne de prelucrare a semnalelor,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1944,Radiocomunicaţii digitale,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1945,Sisteme informatice de monitorizare a mediului,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1946,Conversia energiei şi controlul mişcării,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1947,Managementul sistemelor de energie,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1948,"Management, energie, mediu",Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
1949,Inginerie şi management în contextul globalizării,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1950,Inginerie şi management în producţia de bunuri şi servicii,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1951,Management și administrarea afacerilor,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1952,Managementul proiectelor europene în domeniul ingineriei,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1953,Inovare şi antreprenoriat,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1954,Antreprenoriat industrial,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1955,Geomatică şi cartografie,Inginerie geodezică,46,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Master,2,2020
1956,Concepţia şi managementul proiectării automobilului,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1957,Sistemica transporturilor autopropulsate,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1958,Exploatarea tehnică a autovehiculelor rutiere,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1959,Siguranţa şi performanţele circulaţiei rutiere,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1960,Sisteme robotizate,Mecatronică şi robotică,68,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1961,Materiale avansate şi tehnici de analiză experimentală,Ingineria materialelor,60,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1962,Tehnici avansate în ingineria procesării materialelor,Ingineria materialelor,60,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1963,Analiză și diagnoză în agricultură,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1964,Expertiza şi evaluarea fondului funciar,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1965,Producerea de sămânţă şi material de plantat,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1966,Tehnologii agricole moderne,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1967,Tehnologii alternative în agricultură,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1968,Conservarea şi utlizarea resurselor genetice vegetale,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1969,Expertiză pe filiera produselor alimentare,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1970,Management și audit în agricultură,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1971,Administrarea afacerilor agricole,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1972,Management în agricultură,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1973,Management în alimentaţie publică şi agroturism,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1974,Amenajări peisagistice urbane şi teritoriale,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1975,Horticultură ecologică,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1976,Producerea seminţelor şi materialului săditor horticol,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1977,Tehnologia şi controlul calităţii băuturilor,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1978,Managementul calităţii şi siguranţei alimentelor,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1979,Managementul exploataţiilor în acvacultură,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1980,Managementul producţiilor animale,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1981,Nutriţia şi alimentaţia animalelor,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1983,Bioantropologie,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1984,Biodiversitatea şi productivitatea ecosistemelor,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1985,Biologia dezvoltării,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1986,Biologia dezvoltării (masterat de cercetare ştiinţifică),Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1987,Bioprocedee în domeniul agroalimentar,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1988,Biotehnologii microbiene şi celulare,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1989,Genetică moleculară,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
1990,Consiliere de mediu,Ştiinţa mediului,8,Ştiinţele pământului şi atmosferei,Matematică şi ştiinţe ale naturii,Master,2,2020
1991,Educaţie ecologică pentru dezvoltare durabilă,Ştiinţa mediului,8,Ştiinţele pământului şi atmosferei,Matematică şi ştiinţe ale naturii,Master,2,2020
1992,Mediul actual şi dezvoltare durabilă,Ştiinţa mediului,8,Ştiinţele pământului şi atmosferei,Matematică şi ştiinţe ale naturii,Master,2,2020
1993,Chimia în ştiinţele integrate,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1994,Chimia mediului şi siguranţă alimentară,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1995,Chimia produselor cosmetice şi farmaceutice,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1996,Chimia şi biochimia heterociclurilor,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1997,Chimie coordinativă aplicată,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1998,Chimie pentru afaceri / Business chemistry,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1999,Didactica chimiei,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
2000,Dinamica sistemelor chimice cu aplicaţii în chimia mediului,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
2001,Studii avansate în chimie,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
2002,Criminalistică,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
2003,Drept european,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
2004,Management în comerţ,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2005,Management în turism,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2006,Management turistic şi hotelier,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2007,Managementul afacerilor agroalimentare şi de mediu,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2009,Sisteme informaţionale pentru afaceri,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
